iter	F1	Logloss
1715	0.9155882353	0.05581400958
1716	0.9155350752	0.0557979962
1717	0.9155882353	0.05578428284
1718	0.9156413901	0.05577030188
1719	0.9157394245	0.05574849729
1720	0.9157394245	0.05574132828
1721	0.9157394245	0.05572794827
1722	0.9157925694	0.05568816306
1723	0.9157843137	0.05566913696
1724	0.9159968634	0.05566200343
1725	0.915890599	0.05563959202
1726	0.9160499877	0.05562412543
1727	0.9159968634	0.05560837845
1728	0.9161031069	0.05558204276
1729	0.9162624332	0.05557186084
1730	0.9162175404	0.05555050367
1731	0.9163237311	0.05551669094
1732	0.9162706384	0.05550155278
1733	0.9163686248	0.05548434085
1734	0.9163686248	0.05547410937
1735	0.9165196943	0.0554578313
1736	0.9164747955	0.05544480047
1737	0.916625845	0.05542926479
1738	0.9166789126	0.05541946604
1739	0.9168911308	0.05540574395
1740	0.9168911308	0.05539313282
1741	0.9171032659	0.05537842528
1742	0.9168992704	0.05534167137
1743	0.9170053371	0.05531606971
1744	0.9171643983	0.0553074734
1745	0.9171643983	0.05529023708
1746	0.9172623127	0.05527074971
1747	0.9174823806	0.05525194406
1748	0.9178370443	0.05519494959
1749	0.9178450849	0.05517726733
1750	0.9177921315	0.05516681258
1751	0.9178980331	0.05515483563
1752	0.9178980331	0.0551375755
1753	0.9180039139	0.05511880197
1754	0.9178001761	0.05508193942
1755	0.9177472232	0.05506670994
1756	0.9176574196	0.05505127789
1757	0.9178162606	0.05504168131
1758	0.9178691973	0.05503077229
1759	0.9179221287	0.05502127227
1760	0.917975055	0.05501196192
1761	0.9180279761	0.05500042101
1762	0.9180808921	0.05498025559
1763	0.9181867084	0.05496986449
1764	0.9186387639	0.05492826738
1765	0.9187365539	0.05491572681
1766	0.918903065	0.05490509891
1767	0.9189479859	0.05489094343
1768	0.9190166659	0.05487536579
1769	0.9190166659	0.05486016733
1770	0.9190774042	0.05484212014
1771	0.9191302223	0.05483470543
1772	0.9192886457	0.05482737509
1773	0.9192886457	0.05482037556
1774	0.9193942355	0.05480966426
1775	0.9192886457	0.05479367967
1776	0.9195525814	0.0547626571
1777	0.9195604396	0.05473523253
1778	0.9196581197	0.05469937754
1779	0.919703038	0.05468020296
1780	0.9197479607	0.05466041427
1781	0.9196267162	0.05458524903
1782	0.9196267162	0.05456867636
1783	0.9197850513	0.0545537679
1784	0.9197850513	0.05454579994
1785	0.9198827553	0.05453457489
1786	0.9199882767	0.05452301008
1787	0.9201992577	0.05445288211
1788	0.9201914623	0.05443864883
1789	0.9204551003	0.05439861501
1790	0.9205605195	0.05438714586
1791	0.9206659181	0.0543488011
1792	0.9207712961	0.0543334551
1793	0.9208394339	0.05431691156
1794	0.9209974138	0.05430503706
1795	0.9209974138	0.05428276905
1796	0.9209897028	0.05424309951
1797	0.9210873066	0.05420427859
1798	0.921034651	0.05418793823
1799	0.9212529274	0.05413348932
1800	0.9214108005	0.05412028978
1801	0.9213581813	0.05410541417
1802	0.9216212262	0.05408877733
1803	0.9217637304	0.05407326429
1804	0.9216661789	0.0540579823
1805	0.9218163196	0.05404311456
1806	0.9218163196	0.05402445525
1807	0.9218010635	0.05400053127
1808	0.9219512195	0.05398159202
1809	0.9219512195	0.05397091198
1810	0.9220563847	0.05396037408
1811	0.9222666537	0.0539353219
1812	0.9222666537	0.05391838868
1813	0.9223192081	0.05390355903
1814	0.9224243015	0.05389474071
1815	0.9224243015	0.05388509825
1816	0.9224768406	0.05387394618
1817	0.9223717574	0.05385251697
1818	0.9223566133	0.05382382538
1819	0.9224091685	0.05381097536
1820	0.9225067057	0.05379277938
1821	0.9227093188	0.05377215992
1822	0.9229118923	0.0537450189
1823	0.9229043741	0.05371872764
1824	0.9230094105	0.05370954517
1825	0.9230544178	0.05368459149
1826	0.9230019018	0.05365089208
1827	0.9230544178	0.05363968827
1828	0.9230994295	0.05361735806
1829	0.9230994295	0.05361614856
1830	0.9230994295	0.0536025274
1831	0.9231444455	0.05359198734
1832	0.9230394069	0.05357393656
1833	0.9231594344	0.05356364887
1834	0.9232644306	0.05355548638
1835	0.9234743615	0.05353740051
1836	0.9235792962	0.0535286347
1837	0.9235792962	0.05351520821
1838	0.9235268314	0.05350412381
1839	0.9236767716	0.05349429207
1840	0.9237816764	0.05348336431
1841	0.9238865608	0.05347199202
1842	0.9239914247	0.05345950686
1843	0.9241560719	0.05345263064
1844	0.9241036633	0.05343697446
1845	0.9241560719	0.05342265897
1846	0.9243582875	0.05337184189
1847	0.9242534951	0.05336015011
1848	0.9242985191	0.05334197672
1849	0.9243058938	0.05333134166
1850	0.9245678111	0.05332339072
1851	0.924410676	0.05330481185
1852	0.9244557011	0.05328737945
1853	0.9245604636	0.05327209349
1854	0.9245604636	0.05325973674
1855	0.9247175691	0.05321190792
1856	0.9248149591	0.05319243588
1857	0.9248673127	0.05318397225
1858	0.924912349	0.0531616384
1859	0.9248673127	0.05314470315
1860	0.9248599951	0.05312865752
1861	0.924912349	0.05311429357
1862	0.9250693802	0.05310115384
1863	0.9251740422	0.05308843583
1864	0.9251740422	0.05308196003
1865	0.9252786837	0.05306640902
1866	0.9252786837	0.05304940892
1867	0.9254879058	0.05303885435
1868	0.9255329505	0.05303078361
1869	0.9257420925	0.05302086013
1870	0.9256825814	0.05297403636
1871	0.9257871429	0.0529664821
1872	0.9258916841	0.05295394225
1873	0.9259439471	0.05294586136
1874	0.9259439471	0.05293403261
1875	0.9260034055	0.05290147556
1876	0.9260556529	0.05288540179
1877	0.9261601323	0.05287480767
1878	0.9262123644	0.0528644623
1879	0.9263690302	0.05285206252
1880	0.9262123644	0.05283838796
1881	0.9262645914	0.05282194243
1882	0.9262645914	0.0528156707
1883	0.926459144	0.05279145919
1884	0.9265113565	0.05277765694
1885	0.9266157662	0.05276207081
1886	0.9267201556	0.05274666385
1887	0.9267201556	0.05272570281
1888	0.9267794632	0.05271146615
1889	0.9269810404	0.05269713405
1890	0.9269288735	0.05268093877
1891	0.9269810404	0.05267343856
1892	0.9270332021	0.05266383802
1893	0.9270782693	0.05264558091
1894	0.9270473876	0.05260884417
1895	0.9271516742	0.05259779615
1896	0.9272559405	0.05258423657
1897	0.9273080661	0.05257085867
1898	0.9273080661	0.05256008023
1899	0.9271587541	0.05252404205
1900	0.9271587541	0.05250636673
1901	0.9275024295	0.05248767394
1902	0.9277939747	0.05246223237
1903	0.9277418728	0.05245184992
1904	0.9275925746	0.05241277166
1905	0.927696793	0.05240172567
1906	0.9277488946	0.05239270197
1907	0.9277488946	0.05237738369
1908	0.9278009912	0.05236183956
1909	0.9278460716	0.05234285839
1910	0.9278981634	0.05232532754
1911	0.9278981634	0.05231678228
1912	0.9277939747	0.05229755133
1913	0.9278390592	0.05228630211
1914	0.9278911565	0.05226321517
1915	0.9279953357	0.05224676437
1916	0.9279953357	0.05224053579
1917	0.9280994948	0.05223089732
1918	0.9280994948	0.05221355281
1919	0.9281515667	0.05220301618
1920	0.9282556953	0.05219172104
1921	0.9285159285	0.05217132714
1922	0.9285610218	0.05215227922
1923	0.9287171021	0.05213779312
1924	0.9287171021	0.05212013555
1925	0.9289182366	0.05209592156
1926	0.9290222352	0.05208852662
1927	0.9290742269	0.05207064692
1928	0.9291262136	0.05205783631
1929	0.9292301718	0.05203993542
1930	0.9293341099	0.05201498893
1931	0.9292821434	0.05200457542
1932	0.9293272498	0.05198899039
1933	0.9293792166	0.05197618298
1934	0.9293792166	0.05196626587
1935	0.9294243277	0.05195063349
1936	0.9295282469	0.05193639304
1937	0.9295282469	0.0519073857
1938	0.9296772628	0.05188423829
1939	0.9297879567	0.05187218665
1940	0.9297428433	0.05185529413
1941	0.9297496604	0.05183938033
1942	0.9297496604	0.05182829832
1943	0.9297496604	0.05181047193
1944	0.9298534976	0.05179234514
1945	0.9299573147	0.05177979306
1946	0.9299573147	0.05177274913
1947	0.9300611117	0.05176322269
1948	0.9300611117	0.05175478173
1949	0.9301648885	0.05174514611
1950	0.9301130026	0.05173430114
1951	0.9303205159	0.05172282835
1952	0.9304242424	0.05171374999
1953	0.9304760981	0.05170078468
1954	0.9304760981	0.05167988737
1955	0.9304242424	0.05167352543
1956	0.9305797945	0.05165628312
1957	0.9305279488	0.05162856296
1958	0.9307804169	0.05158938108
1959	0.9307804169	0.05157723897
1960	0.9308322427	0.05156262988
1961	0.9308840636	0.05155446717
1962	0.931039496	0.0515416622
1963	0.9310912968	0.05151193956
1964	0.9311948832	0.05149455516
1965	0.931149765	0.05148480274
1966	0.9312015504	0.05147457038
1967	0.9313568764	0.05146012113
1968	0.9313051061	0.05144413333
1969	0.9314019959	0.05143596743
1970	0.9314471198	0.05142463159
1971	0.9316024026	0.05141370511
1972	0.9315055222	0.05139379994
1973	0.9316090284	0.05138382599
1974	0.9316475319	0.05136902922
1975	0.9316992831	0.05136064563
1976	0.9316992831	0.05135955826
1977	0.9316475319	0.05135039074
1978	0.9317510293	0.05133712817
1979	0.9318027705	0.05132325244
1980	0.9316992831	0.05128736799
1981	0.9318479051	0.0512678331
1982	0.9319513731	0.05125901454
1983	0.9319645538	0.05122702561
1984	0.9319645538	0.0512157899
1985	0.9320096852	0.05117958615
1986	0.9320162696	0.05115714402
1987	0.9322165198	0.05113011087
1988	0.9321648187	0.05111790907
1989	0.9321648187	0.05111239412
1990	0.9322165198	0.05110698486
1991	0.9322682159	0.05109751351
1992	0.9321713871	0.0510851562
1993	0.9321713871	0.05106890427
1994	0.9323264595	0.05106088239
1995	0.9322747737	0.05104913013
1996	0.9322747737	0.0510259994
1997	0.9324814869	0.05101705636
1998	0.9325782876	0.05100872701
1999	0.932784902	0.05099217249
